crop_id,crop_common_name,crop_genus,crop_specie,crop_group,crop_subgroup,max_rooting_depth,depletion_fraction,is_avg_depth,initial_kc,mid_kc,end_kc,max_height,is_avg_kc,nutrient_notes,percentrefuse,refuse,protein,lipid,energy,ca,fe,mg,ph,k,na,zn,cu,fl,mn,se,vita_rae,vite,vitc,thiamin,riboflavin,niacin,pantothenic,vitb6,folate,vitb12,vitk,is_avg_nutrient,farm_id,user_added,deleted,nutrient_credits,created_by_user_id,updated_by_user_id,created_at,updated_at,crop_translation_key,crop_photo_url,reviewed,can_be_cover_crop,planting_depth,yield_per_area,average_seed_weight,yield_per_plant,lifecycle,seeding_type,needs_transplant,germination_days,transplant_days,harvest_days,termination_days,planting_method,plant_spacing,seeding_rate,hs_code_id
100,Pomelo,Citrus,grandis,Fruit and nuts,Citrus fruits,1.5,0.35,true,0.3,0.85,0.45,,true,,44,,0.76,0.04,38,4,0.11,6,17,216,1,0.08,0.048,,0.017,,,,61,0.034,0.027,0.22,,0.036,,,,,,,,,1,1,2000-01-01 00:00:00+00,2000-01-01 00:00:00+00,POMELO,https://litefarmbeta.nyc3.cdn.digitaloceanspaces.com/default_crop/v2/pomelo.webp,true,,,2.000000000000,,,PERENNIAL,SEEDLING_OR_PLANTING_STOCK,true,,,,,,3.750000000000,,80540
101,Lemon,Citrus,limon,Fruit and nuts,Citrus fruits,1.5,0.35,true,0.3,0.85,0.45,,true,,47,,1.1,0.3,29,26,0.6,8,16,138,2,0.06,0.037,,0.03,,1,,53,0.04,0.02,0.1,,0.08,11,,,,,,,,1,1,2000-01-01 00:00:00+00,2000-01-01 00:00:00+00,LEMON,https://litefarmbeta.nyc3.cdn.digitaloceanspaces.com/default_crop/v2/lemon.webp,true,,0.012700000000,,,54.000000000000,PERENNIAL,SEEDLING_OR_PLANTING_STOCK,true,28,,1825,,,4.876800000000,,8055000
102,Clementine,Citrus,clementina,Fruit and nuts,Citrus fruits,1.5,0.35,true,0.3,0.85,0.45,,true,,23,,0.85,0.15,47,30,0.14,10,21,177,1,0.06,0.043,,0.023,,,,48.8,0.086,0.03,0.636,,0.075,24,,,,,,,,1,1,2000-01-01 00:00:00+00,2000-01-01 00:00:00+00,CLEMENTINE,https://litefarmbeta.nyc3.cdn.digitaloceanspaces.com/default_crop/v2/clementine.webp,true,,,,,,PERENNIAL,SEEDLING_OR_PLANTING_STOCK,true,,,,,,,,805100040
103,Orange,Citrus,sinensis,Fruit and nuts,Citrus fruits,1.5,0.35,true,0.3,0.85,0.45,,true,,27,,0.94,0.12,47,40,0.1,10,14,181,,0.07,0.045,,0.025,,11,,53.2,0.087,0.04,0.282,,0.06,30,,,,,,,,1,1,2000-01-01 00:00:00+00,2000-01-01 00:00:00+00,ORANGE,https://litefarmbeta.nyc3.cdn.digitaloceanspaces.com/default_crop/v2/orange.webp,true,,,16.000000000000,,94.500000000000,PERENNIAL,SEEDLING_OR_PLANTING_STOCK,true,,,,,,,,80510
1249,Anise seeds - Orange,Pimpinella,anisum     ,Beverage and spice crops,Spice and aromatic crops,0.6,0.4,,0.6,1.15,1.1,,,,,,17.6,15.9,337,646,36.96,170,440,1441,16,5.3,0.91,,2.3,,16,,21,0.34,0.29,3.06,,0.65,10,,,,e0309a1a-a116-11ea-a0a6-22000ba8027d,true,,,1,1,2000-01-01 00:00:00+00,2000-01-01 00:00:00+00,Anise seeds - Orange,https://litefarmbeta.nyc3.cdn.digitaloceanspaces.com/default_crop/v2/anise_seeds.webp,,,,,,,ANNUAL,SEED,,,,,,,,,80510
1301,Orange - Valencia,Citrus,sinensis     ,Fruit and nuts,Citrus fruits,1.5,0.5,,0.3,0.85,0.45,,,,50,,0.94,0.12,47,40,0.1,10,14,181,,0.07,0.045,1,0.025,1,11,1,53.2,0.087,0.04,0.282,1,0.06,30,,1,,3b8be870-2a82-11eb-bf05-22000b479377,true,,,1,1,2000-01-01 00:00:00+00,2000-01-01 00:00:00+00,Orange - Valencia,https://litefarmbeta.nyc3.cdn.digitaloceanspaces.com/default_crop/v2/orange.webp,,,,,,,ANNUAL,SEED,,,,,,,,,80510
1316,Orange - Haffa,Citrus,sinensis     ,Fruit and nuts,Citrus fruits,1.5,0.5,,0.3,0.85,0.45,,,,50,,0.94,0.12,47,40,0.1,10,14,181,,0.07,0.045,1,0.025,1,11,1,53.2,0.087,0.04,0.282,1,0.06,30,,1,,8477cc1a-2b3c-11eb-b956-22000b479377,true,,,1,1,2000-01-01 00:00:00+00,2000-01-01 00:00:00+00,Orange - Haffa,https://litefarmbeta.nyc3.cdn.digitaloceanspaces.com/default_crop/v2/orange.webp,,,,,,,ANNUAL,SEED,,,,,,,,,80510
1744,Lulo,,,Fruit and nuts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2d930078-31a7-11ec-b8f3-0242ac130002,true,,,967bef0c-3114-11ec-8c48-0242ac130002,967bef0c-3114-11ec-8c48-0242ac130002,2021-10-21 20:56:11.49+00,2021-10-21 20:56:11.49+00,Lulo,https://litefarmbeta.nyc3.digitaloceanspaces.com/default_crop/v2/default.webp,,,,,,,ANNUAL,SEED,,,,,,,,,
1091,Carrot - Orange,Daucus,carota ssp. sativa   ,Vegetables and melons,Root, bulb or tuberous vegetables,0.75,0.35,,0.7,1.05,0.95,0.3,,,11,,0.93,0.24,41,33,0.3,12,35,320,69,0.24,0.045,,0.143,,835,,5.9,0.066,0.058,0.983,,0.138,19,,,,d1de2e42-16a5-11ea-855c-22000b628b95,true,,,1,1,2000-01-01 00:00:00+00,2000-01-01 00:00:00+00,Carrot - Orange,https://litefarmbeta.nyc3.cdn.digitaloceanspaces.com/default_crop/v2/carrot.webp,,,,,,,ANNUAL,SEED,,,,,,,,,80510
1279,Carrot - orange1,Daucus,carota ssp. sativa   ,Vegetables and melons,Root, bulb or tuberous vegetables,0.75,0.35,,0.7,1.05,0.95,0.3,,,11,,0.93,0.24,41,33,0.3,12,35,320,69,0.24,0.045,,0.143,,835,,5.9,0.066,0.058,0.983,,0.138,19,,,,05acb50a-15ec-11ea-9e38-22000b628b95,true,,,1,1,2000-01-01 00:00:00+00,2000-01-01 00:00:00+00,Carrot - orange1,https://litefarmbeta.nyc3.cdn.digitaloceanspaces.com/default_crop/v2/carrot.webp,,,,,,,ANNUAL,SEED,,,,,,,,,80510
104,Lime, sour,Citrus,aurantifolia,Fruit and nuts,Citrus fruits,1.5,0.35,true,0.3,0.85,0.45,,true,,16,,0.7,0.2,30,33,0.6,6,18,102,2,0.11,0.065,,0.008,,2,,29.1,0.03,0.02,0.2,,0.043,8,,,,,,,,1,1,2000-01-01 00:00:00+00,2000-01-01 00:00:00+00,LIME,https://litefarmbeta.nyc3.cdn.digitaloceanspaces.com/default_crop/v2/lime.webp,true,,0.012700000000,,,1.360000000000,PERENNIAL,SEEDLING_OR_PLANTING_STOCK,true,14,,1095,,,4.572000000000,,8055000
105,Hazelnut (filbert),Corylus,avellana,Fruit and nuts,Nuts,1.6,0.43333334,true,0.43333334,1.0333333,0.58453333,,true,,59,,14.95,60.75,628,114,4.7,163,290,680,,2.45,1.725,,6.175,,1,,6.3,0.643,0.113,1.8,,0.563,113,,,,,,,,1,1,2000-01-01 00:00:00+00,2000-01-01 00:00:00+00,HAZELNUT_FILBERT,https://litefarmbeta.nyc3.cdn.digitaloceanspaces.com/default_crop/v2/hazelnut_filbert.webp,true,,,0.130000000000,,,PERENNIAL,SEEDLING_OR_PLANTING_STOCK,true,,,,,,,,80221
106,Quince,Cydonia,oblonga,Fruit and nuts,Pome fruits and stone fruits,1.2375,0.5,true,0.55,0.7625,0.58885,,true,,39,,0.4,0.1,57,11,0.7,8,17,197,4,0.04,0.13,,,,2,,15,0.02,0.03,0.2,,0.04,3,,,,,,,,1,1,2000-01-01 00:00:00+00,2000-01-01 00:00:00+00,QUINCE,https://litefarmbeta.nyc3.cdn.digitaloceanspaces.com/default_crop/v2/quince.webp,true,,,2.900000000000,,125.000000000000,PERENNIAL,SEED,true,,,730,,,,,8084000
107,Persimmon (kaki),Diospyros,kaki,Fruit and nuts,Tropical and subtropical fruits,0.97,0.5,true,0.62,0.85,0.78,,true,,16,,0.58,0.19,70,8,0.15,9,17,161,1,0.11,0.113,,0.355,,81,,7.5,0.03,0.02,0.1,,0.1,8,,,,,,,,1,1,2000-01-01 00:00:00+00,2000-01-01 00:00:00+00,PERSIMMON_KAKI,https://litefarmbeta.nyc3.cdn.digitaloceanspaces.com/default_crop/v2/persimmon_kaki.webp,true,,,,,,ANNUAL,SEED,,,,,,,,,8107000
109,Fig,Ficus,carica,Fruit and nuts,Tropical and subtropical fruits,0.97,0.5,true,0.62,0.85,0.78,,true,,1,,0.75,0.3,74,35,0.37,17,14,232,1,0.15,0.07,,0.128,,7,,2,0.06,0.05,0.4,,0.113,6,,,,,,,,1,1,2000-01-01 00:00:00+00,2000-01-01 00:00:00+00,FIG,https://litefarmbeta.nyc3.cdn.digitaloceanspaces.com/default_crop/v2/fig.webp,true,,,1.200000000000,,11.340000000000,PERENNIAL,SEEDLING_OR_PLANTING_STOCK,true,10,,1460,,,5.334000000000,,80420
110,Lychee,Litchi,chinensis,Fruit and nuts,Tropical and subtropical fruits,0.97,0.5,true,0.62,0.85,0.78,,true,,40,,0.83,0.44,66,5,0.31,10,31,171,1,0.07,0.148,,0.055,,,,71.5,0.011,0.065,0.603,,0.1,14,,,,,,,,1,1,2000-01-01 00:00:00+00,2000-01-01 00:00:00+00,LITCHI,https://litefarmbeta.nyc3.cdn.digitaloceanspaces.com/default_crop/v2/litchi.webp,true,,0.025400000000,1.000000000000,,82.780000000000,PERENNIAL,SEEDLING_OR_PLANTING_STOCK,true,14,,1825,,,7.620000000000,,8109060
1118,Lychee - Lychee,Litchi,Litchi chinensis,Fruit and nuts,Tropical and subtropical fruits,1,0.5,,0.5,0.5,0.5,1,,,50,,1,1,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,392c6bc8-4a12-11ea-bed2-22000b8600fb,true,,,1,1,2000-01-01 00:00:00+00,2000-01-01 00:00:00+00,Lychee - Lychee,https://litefarmbeta.nyc3.cdn.digitaloceanspaces.com/default_crop/v2/default.webp,,,,,,,ANNUAL,SEED,,,,,,,,,8109060
170,Lychee,Litchi,Litchi chinensis,Fruit and nuts,Tropical and subtropical fruits,1,0.5,true,0.5,0.5,0.5,1,true,,50,,1,1,1000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,true,392c6bc8-4a12-11ea-bed2-22000b8600fb,true,,,1,1,2000-01-01 00:00:00+00,2000-01-01 00:00:00+00,Lychee,https://litefarmbeta.nyc3.cdn.digitaloceanspaces.com/default_crop/v2/default.webp,,,,,,,ANNUAL,SEED,,,,,,,,,8109060
111,Macadamia (Queensland nut),Macadamia,spp,Fruit and nuts,Nuts,1.6,0.43333334,true,0.43333334,1.0333333,0.58453333,,true,,69,,7.91,75.77,718,85,3.69,130,188,368,5,1.3,0.756,,4.131,,,,1.2,1.195,0.162,2.473,,0.275,11,,,,,,,,1,1,2000-01-01 00:00:00+00,2000-01-01 00:00:00+00,MACADAMIA_NUT,https://litefarmbeta.nyc3.cdn.digitaloceanspaces.com/default_crop/v2/macadamia.webp,true,,,0.405000000000,,11.500000000000,PERENNIAL,SEEDLING_OR_PLANTING_STOCK,true,30,,180,,,,,8026100
112,Mango,Mangifera,indica,Fruit and nuts,Tropical and subtropical fruits,0.97,0.5,true,0.62,0.85,0.78,,true,,29,,0.82,0.38,60,11,0.16,10,14,168,1,0.09,0.111,,0.063,,54,,36.4,0.028,0.038,0.669,,0.119,43,,,,,,,,1,1,2000-01-01 00:00:00+00,2000-01-01 00:00:00+00,MANGO,https://litefarmbeta.nyc3.cdn.digitaloceanspaces.com/default_crop/v2/mango.webp,true,,,2.750000000000,,113.000000000000,PERENNIAL,SEEDLING_OR_PLANTING_STOCK,true,,,,,,,,80450
1303,Mango - Panades,Mangifera,indica     ,Fruit and nuts,Tropical and subtropical fruits,0.97,0.5,,0.62,0.85,0.78,,,,50,,0.82,0.38,60,11,0.16,10,14,168,1,0.09,0.111,1,0.063,1,54,1,36.4,0.028,0.038,0.669,1,0.119,43,,1,,3b8be870-2a82-11eb-bf05-22000b479377,true,,,1,1,2000-01-01 00:00:00+00,2000-01-01 00:00:00+00,Mango - Panades,https://litefarmbeta.nyc3.cdn.digitaloceanspaces.com/default_crop/v2/mango.webp,,,,,,,ANNUAL,SEED,,,,,,,,,80450
1317,Mango  - panades ,Mangiferas indica,Mangiferas,Fruit and nuts,Citrus fruits,1.5,0.5,,0.3,0.85,0.45,2,,,50,,0.8457143,0.14714286,38.57143,26.428572,0.24857143,8.285714,15.428572,162,0.85714287,0.074285716,0.047142856,1,0.02,1,11.833333,1,47.528572,0.057142857,0.028142856,0.28142858,1,0.056571428,18.833334,,1,,46ca9068-3fb5-11eb-811c-22000ab8b02b,true,,,1,1,2000-01-01 00:00:00+00,2000-01-01 00:00:00+00,Mango  - panades ,https://litefarmbeta.nyc3.cdn.digitaloceanspaces.com/default_crop/v2/default.webp,,,,,,,ANNUAL,SEED,,,,,,,,,80450
113,Mulberry for fruit (all varieties),Morus,spp.,Fruit and nuts,Other fruits,1.171875,0.45,true,0.509375,0.865625,0.6536875,,true,,,,1.44,0.39,43,39,1.85,18,38,194,10,0.12,0.06,,,,1,,36.4,0.029,0.101,0.62,,0.05,6,,,,,,,,1,1,2000-01-01 00:00:00+00,2000-01-01 00:00:00+00,MULBERRY_ALL_VARIETIES,https://litefarmbeta.nyc3.cdn.digitaloceanspaces.com/default_crop/v2/mulberry_for_fruit_all_varieties.webp,true,,,0.900000000000,,151.500000000000,PERENNIAL,SEEDLING_OR_PLANTING_STOCK,true,9,,84,,,,,8102090
114,Plum,Prunus,domestica,Fruit and nuts,Pome fruits and stone fruits,1.2375,0.5,true,0.55,0.7625,0.58885,,true,,6,,0.7,0.28,46,6,0.17,7,16,157,,0.1,0.057,,0.052,,17,,9.5,0.028,0.026,0.417,,0.029,5,,,,,,,,1,1,2000-01-01 00:00:00+00,2000-01-01 00:00:00+00,PLUM,https://litefarmbeta.nyc3.cdn.digitaloceanspaces.com/default_crop/v2/plum.webp,true,,,,,114.530000000000,PERENNIAL,SEEDLING_OR_PLANTING_STOCK,true,,,130,,,4.572000000000,,8132000
115,Nectarine,Prunus,persica var. nectarina,Fruit and nuts,Pome fruits and stone fruits,1.2375,0.5,true,0.55,0.7625,0.58885,,true,,9,,1.06,0.32,44,6,0.28,9,26,201,,0.17,0.086,,0.054,,17,,5.4,0.034,0.027,1.125,,0.025,5,,,,,,,,1,1,2000-01-01 00:00:00+00,2000-01-01 00:00:00+00,NECTARINE,https://litefarmbeta.nyc3.cdn.digitaloceanspaces.com/default_crop/v2/nectarine.webp,true,,,2.102000000000,,92.500000000000,PERENNIAL,SEEDLING_OR_PLANTING_STOCK,true,,,100,,,,,80930
116,Cherry (all varieties),Prunus,spp.,Fruit and nuts,Pome fruits and stone fruits,1.2375,0.5,true,0.55,0.7625,0.58885,,true,,10,,1,0.3,50,16,0.32,9,15,173,3,0.1,0.104,,0.112,,64,,10,0.03,0.04,0.4,,0.044,8,,,,,,,,1,1,2000-01-01 00:00:00+00,2000-01-01 00:00:00+00,CHERRY_ALL_VARIETIES,https://litefarmbeta.nyc3.cdn.digitaloceanspaces.com/default_crop/v2/cherry_all_varieties.webp,true,,0.035000000000,2.200000000000,0.000080000000,17.500000000000,PERENNIAL,SEEDLING_OR_PLANTING_STOCK,true,,,,,ROW_METHOD,2.600000000000,,80920
1745,Melão sao caetani,,,Vegetables and melons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2d930078-31a7-11ec-b8f3-0242ac130002,true,,,967bef0c-3114-11ec-8c48-0242ac130002,967bef0c-3114-11ec-8c48-0242ac130002,2021-10-21 20:57:06.172+00,2021-10-21 20:57:06.172+00,Melão sao caetani,https://litefarmbeta.nyc3.digitaloceanspaces.com/default_crop/v2/default.webp,,,,,,,ANNUAL,SEED,,,,,,,,,
117,Guava,Psidium,guajava,Fruit and nuts,Tropical and subtropical fruits,0.97,0.5,true,0.62,0.85,0.78,,true,,22,,2.55,0.95,68,18,0.26,22,40,417,2,0.23,0.23,,0.15,,31,,228.3,0.067,0.04,1.084,,0.11,49,,,,,,,,1,1,2000-01-01 00:00:00+00,2000-01-01 00:00:00+00,GUAVA,https://litefarmbeta.nyc3.cdn.digitaloceanspaces.com/default_crop/v2/guava.webp,true,,0.008400000000,2.775000000000,,72.680000000000,PERENNIAL,SEEDLING_OR_PLANTING_STOCK,true,28,,1095,,,0.304800000000,,80450
118,Pomegranate,Punica,granatum,Fruit and nuts,Other fruits,1.171875,0.45,true,0.509375,0.865625,0.6536875,,true,,44,,1.67,1.17,83,10,0.3,12,36,236,3,0.35,0.158,,0.119,,,,10.2,0.067,0.053,0.293,,0.075,38,,,,,,,,1,1,2000-01-01 00:00:00+00,2000-01-01 00:00:00+00,POMEGRANATE,https://litefarmbeta.nyc3.cdn.digitaloceanspaces.com/default_crop/v2/pomegranate.webp,true,,0.020000000000,,,40.820000000000,PERENNIAL,SEEDLING_OR_PLANTING_STOCK,true,30,,2190,,,4.114800000000,,8109094
119,Currants (all varieties),Ribes,spp.,Fruit and nuts,Berries,0.575,0.35,true,0.475,0.875,0.775,,true,,2,,1.4,0.41,63,55,1.54,24,59,322,2,0.27,0.086,,0.256,,12,,181,0.05,0.05,0.3,,0.066,,,,,,,,,1,1,2000-01-01 00:00:00+00,2000-01-01 00:00:00+00,CURRANTS_ALL_VARIETIES,https://litefarmbeta.nyc3.cdn.digitaloceanspaces.com/default_crop/v2/currants_all_varieties.webp,true,,,,,2.950000000000,PERENNIAL,SEEDLING_OR_PLANTING_STOCK,true,,,,,,,,8103000
1180,Currants (all varieties) - Unknown,Ribes,spp.     ,Fruit and nuts,Berries,0.575,0.35,,0.475,0.875,0.775,,,,2,,1.4,0.41,63,55,1.54,24,59,322,2,0.27,0.086,,0.256,,12,,181,0.05,0.05,0.3,,0.066,,,,,d2ff4000-6744-11ea-8f3b-22000a90b459,true,,,1,1,2000-01-01 00:00:00+00,2000-01-01 00:00:00+00,Currants (all varieties) - Unknown,https://litefarmbeta.nyc3.cdn.digitaloceanspaces.com/default_crop/v2/default.webp,,,,,,,ANNUAL,SEED,,,,,,,,,8103000
120,Gooseberry (all varieties),Ribes,spp.,Fruit and nuts,Berries,0.575,0.35,true,0.475,0.875,0.775,,true,,,,0.88,0.58,44,25,0.31,10,27,198,1,0.12,0.07,,0.144,,15,,27.7,0.04,0.03,0.3,,0.08,6,,,,,,,,1,1,2000-01-01 00:00:00+00,2000-01-01 00:00:00+00,GOOSEBERRY_ALL_VARIETIES,https://litefarmbeta.nyc3.cdn.digitaloceanspaces.com/default_crop/v2/gooseberry_all_varieties.webp,true,,,,,,PERENNIAL,SEEDLING_OR_PLANTING_STOCK,true,,,60,,,,,8103000
121,Blackberries,Rubus,spp.,Fruit and nuts,Berries,0.575,0.35,,0.475,0.875,0.775,,true,,4,,1.39,0.49,43,29,0.62,20,22,162,1,0.53,0.165,,0.646,,11,,21,0.02,0.026,0.646,,0.03,25,,,,,,,,1,1,2000-01-01 00:00:00+00,2000-01-01 00:00:00+00,BLACKBERRIES_,https://litefarmbeta.nyc3.cdn.digitaloceanspaces.com/default_crop/v2/blackberries.webp,true,,,0.800000000000,,53.500000000000,PERENNIAL,SEEDLING_OR_PLANTING_STOCK,true,,,60,,BED_METHOD,1.066800000000,,8102090
1110,Blackberries  - Dunit,Rubus,spp.     ,Fruit and nuts,Berries,0.575,0.35,,0.475,0.875,0.775,,,,4,,1.39,0.49,43,29,0.62,20,22,162,1,0.53,0.165,,0.646,,11,,21,0.02,0.026,0.646,,0.03,25,,,,392dcd3c-42fc-11ea-a6f7-22000b8600fb,true,,,1,1,2000-01-01 00:00:00+00,2000-01-01 00:00:00+00,Blackberries  - Dunit,https://litefarmbeta.nyc3.cdn.digitaloceanspaces.com/default_crop/v2/blackberries_.webp,,,,,,,ANNUAL,SEED,,,,,,,,,8102090
122,Raspberry (all varieties),Rubus,spp.,Fruit and nuts,Berries,0.575,0.35,true,0.475,0.875,0.775,,true,,4,,1.2,0.65,52,25,0.69,22,29,151,1,0.42,0.09,,0.67,,2,,26.2,0.032,0.038,0.598,,0.055,21,,,,,,,,1,1,2000-01-01 00:00:00+00,2000-01-01 00:00:00+00,RASPBERRY_ALL_VARIETIES,https://litefarmbeta.nyc3.cdn.digitaloceanspaces.com/default_crop/v2/raspberry_all_varieties.webp,true,,,0.056000000000,,,PERENNIAL,SEEDLING_OR_PLANTING_STOCK,true,,,730,,BED_METHOD,0.812800000000,,8102010
1124,Raspberry (all varieties) - Everbearing,Rubus,spp.     ,Fruit and nuts,Berries,0.575,0.35,,0.475,0.875,0.775,,,,4,,1.2,0.65,52,25,0.69,22,29,151,1,0.42,0.09,,0.67,,2,,26.2,0.032,0.038,0.598,,0.055,21,,,,b4c9ceb6-2e6e-11ea-9a69-22000b628b95,true,,,1,1,2000-01-01 00:00:00+00,2000-01-01 00:00:00+00,Raspberry (all varieties) - Everbearing,https://litefarmbeta.nyc3.cdn.digitaloceanspaces.com/default_crop/v2/default.webp,,,,,,,ANNUAL,SEED,,,,,,,,,8102010
1158,Raspberry (all varieties) - Chemanius,Rubus,spp.     ,Fruit and nuts,Berries,0.575,0.35,,0.475,0.875,0.775,,,,4,,1.2,0.65,52,25,0.69,22,29,151,1,0.42,0.09,,0.67,,2,,26.2,0.032,0.038,0.598,,0.055,21,,,,49070da6-5b6e-11ea-8a5d-22000a946868,true,,,1,1,2000-01-01 00:00:00+00,2000-01-01 00:00:00+00,Raspberry (all varieties) - Chemanius,https://litefarmbeta.nyc3.cdn.digitaloceanspaces.com/default_crop/v2/default.webp,,,,,,,ANNUAL,SEED,,,,,,,,,8102010
1161,Raspberry (all varieties) - Tulameen,Rubus,spp.     ,Fruit and nuts,Berries,0.575,0.35,,0.475,0.875,0.775,,,,4,,1.2,0.65,52,25,0.69,22,29,151,1,0.42,0.09,,0.67,,2,,26.2,0.032,0.038,0.598,,0.055,21,,,,a17f90dc-33bb-11ea-9707-22000b8600fb,true,,,1,1,2000-01-01 00:00:00+00,2000-01-01 00:00:00+00,Raspberry (all varieties) - Tulameen,https://litefarmbeta.nyc3.cdn.digitaloceanspaces.com/default_crop/v2/default.webp,,,,,,,ANNUAL,SEED,,,,,,,,,8102010
1198,Raspberry (all varieties) - Tulameen1,Rubus,spp.     ,Fruit and nuts,Berries,0.575,0.35,,0.475,0.875,0.775,,,,4,,1.2,0.65,52,25,0.69,22,29,151,1,0.42,0.09,,0.67,,2,,26.2,0.032,0.038,0.598,,0.055,21,,,,d2ff4000-6744-11ea-8f3b-22000a90b459,true,,,1,1,2000-01-01 00:00:00+00,2000-01-01 00:00:00+00,Raspberry (all varieties) - Tulameen1,https://litefarmbeta.nyc3.cdn.digitaloceanspaces.com/default_crop/v2/default.webp,,,,,,,ANNUAL,SEED,,,,,,,,,8102010
123,Blueberry,Vaccinium,spp.,Fruit and nuts,Berries,0.575,0.35,true,0.475,0.875,0.775,,true,,5,,0.74,0.33,57,6,0.28,6,12,77,1,0.16,0.057,,0.336,,3,,9.7,0.037,0.041,0.418,,0.052,6,,,,,,,,1,1,2000-01-01 00:00:00+00,2000-01-01 00:00:00+00,BLUEBERRY,https://litefarmbeta.nyc3.cdn.digitaloceanspaces.com/default_crop/v2/blueberry.webp,true,,0.025400000000,0.670000000000,,2.220000000000,PERENNIAL,SEEDLING_OR_PLANTING_STOCK,true,30,,1095,,BED_METHOD,0.600000000000,,8104000
1102,Blueberry - Highbush,Vaccinium,spp.     ,Fruit and nuts,Berries,0.575,0.35,,0.475,0.875,0.775,,,,5,,0.74,0.33,57,6,0.28,6,12,77,1,0.16,0.057,,0.336,,3,,9.7,0.037,0.041,0.418,,0.052,6,,,,b4c9ceb6-2e6e-11ea-9a69-22000b628b95,true,,,1,1,2000-01-01 00:00:00+00,2000-01-01 00:00:00+00,Blueberry - Highbush,https://litefarmbeta.nyc3.cdn.digitaloceanspaces.com/default_crop/v2/blueberry.webp,,,,,,,ANNUAL,SEED,,,,,,,,,8104000
1115,Blueberry - HB,Vaccinium,spp.     ,Fruit and nuts,Berries,0.575,0.35,,0.475,0.875,0.775,,,,5,,0.74,0.33,57,6,0.28,6,12,77,1,0.16,0.057,,0.336,,3,,9.7,0.037,0.041,0.418,,0.052,6,,,,5f88170c-4915-11ea-ae5e-22000b8600fb,true,,,1,1,2000-01-01 00:00:00+00,2000-01-01 00:00:00+00,Blueberry - HB,https://litefarmbeta.nyc3.cdn.digitaloceanspaces.com/default_crop/v2/blueberry.webp,,,,,,,ANNUAL,SEED,,,,,,,,,8104000
1201,Blueberry - duke,Vaccinium,spp.     ,Fruit and nuts,Berries,0.575,0.35,,0.475,0.875,0.775,,,,5,,0.74,0.33,57,6,0.28,6,12,77,1,0.16,0.057,,0.336,,3,,9.7,0.037,0.041,0.418,,0.052,6,,,,11359696-a438-11ea-8857-22000ba8027d,true,,,1,1,2000-01-01 00:00:00+00,2000-01-01 00:00:00+00,Blueberry - duke,https://litefarmbeta.nyc3.cdn.digitaloceanspaces.com/default_crop/v2/blueberry.webp,,,,,,,ANNUAL,SEED,,,,,,,,,8104000
1236,Blueberry - berry,Vaccinium,spp.     ,Fruit and nuts,Berries,0.575,0.35,,0.475,0.875,0.775,,,,5,,0.74,0.33,57,6,0.28,6,12,77,1,0.16,0.057,,0.336,,3,,9.7,0.037,0.041,0.418,,0.052,6,,,,28b2225a-a549-11ea-b925-22000ba8027d,true,,,1,1,2000-01-01 00:00:00+00,2000-01-01 00:00:00+00,Blueberry - berry,https://litefarmbeta.nyc3.cdn.digitaloceanspaces.com/default_crop/v2/blueberry.webp,,,,,,,ANNUAL,SEED,,,,,,,,,8104000
1408,Blueberry - Various,Lonicera caerulea,spp.     ,Fruit and nuts,Berries,0.575,0.5,,0.475,0.875,0.775,,,,50,,0.74,0.33,57,6,0.28,6,12,77,1,0.16,0.057,1,0.336,1,3,1,9.7,0.037,0.041,0.418,1,0.052,6,,1,,85c82e96-6991-11eb-b6d6-22000a6ddaf5,true,,,117404147414958369544,117404147414958369544,2021-04-09 04:07:51.84+00,2021-04-09 04:07:51.84+00,Blueberry - Various,https://litefarmbeta.nyc3.cdn.digitaloceanspaces.com/default_crop/v2/blueberry.webp,,,,,,,ANNUAL,SEED,,,,,,,,,8104000
124,Cranberry,Vaccinium,spp.,Fruit and nuts,Berries,0.575,0.35,true,0.475,0.875,0.775,,true,,2,,0.39,0.13,46,8,0.25,6,13,85,2,0.1,0.061,,0.36,,3,,13.3,0.012,0.02,0.101,,0.057,1,,,,,,,,1,1,2000-01-01 00:00:00+00,2000-01-01 00:00:00+00,CRANBERRY,https://litefarmbeta.nyc3.cdn.digitaloceanspaces.com/default_crop/v2/cranberry.webp,true,,,2.225000000000,,,PERENNIAL,SEEDLING_OR_PLANTING_STOCK,true,,,,,,,,8104000
1746,Amendoim-forrageiro,,,Other crops,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06f0c1c8-329f-11ec-a4ff-0242ac130002,true,,,5fb715f39e9aad00761e4a49,5fb715f39e9aad00761e4a49,2021-10-22 14:51:12.216+00,2021-10-22 14:51:12.216+00,Amendoim-forrageiro,https://litefarmbeta.nyc3.digitaloceanspaces.com/default_crop/v2/default.webp,,true,,,,,ANNUAL,SEED,,,,,,,,,
